MC_NAME,MC_ID,MC_SORT_ID,AGG_TICKET_DATA,AGG_SEQ_NAME,AGG_PATTERN_NAME,START_TIME,END_TIME,DURATION,TIME_ADJUST,KNIT_DURATION,COMPLETE,AGG_SHIFT_STATES,AGG_USER_STATES,AGG_SINTRAL_STATES,AGG_USER_NAME
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 19:55,18/10/2022 20:11,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 20:11,18/10/2022 20:28,0:17:15,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 20:28,18/10/2022 20:43,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 20:43,18/10/2022 21:00,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 21:00,18/10/2022 21:19,0:18:32,0:00:00,0:15:31,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 21:19,18/10/2022 21:46,0:27:32,0:00:00,0:17:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 21:46,18/10/2022 22:02,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 22:02,18/10/2022 22:18,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 22:18,18/10/2022 22:34,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 22:34,18/10/2022 22:51,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 22:51,18/10/2022 23:06,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 23:06,18/10/2022 23:28,0:22:14,0:00:00,0:17:20,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},18/10/2022 23:28,18/10/2022 23:44,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},18/10/2022 23:44,19/10/2022 0:04,0:20:04,0:00:00,0:17:15,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 0:04,19/10/2022 0:19,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 0:19,19/10/2022 0:36,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 0:36,19/10/2022 0:51,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 0:51,19/10/2022 1:08,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 1:08,19/10/2022 1:26,0:17:55,0:00:00,0:15:36,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 1:26,19/10/2022 1:45,0:18:54,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 1:45,19/10/2022 2:00,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 2:00,19/10/2022 2:17,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 2:17,19/10/2022 2:33,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 2:33,19/10/2022 2:50,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 2:50,19/10/2022 3:05,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 3:05,19/10/2022 3:22,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 3:22,19/10/2022 3:39,0:17:23,0:00:00,0:15:28,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 3:39,19/10/2022 3:56,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 3:56,19/10/2022 4:11,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 4:12,19/10/2022 4:28,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 4:28,19/10/2022 4:51,0:22:08,0:00:00,0:15:22,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 4:51,19/10/2022 5:07,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 5:07,19/10/2022 5:23,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 5:23,19/10/2022 5:42,0:19:19,0:00:00,0:17:05,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 5:42,19/10/2022 5:59,0:17:17,0:00:00,0:15:36,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 6:00,19/10/2022 6:16,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 6:16,19/10/2022 6:32,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 6:32,19/10/2022 8:56,2:24:13,0:00:00,0:16:57,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 8:56,19/10/2022 9:11,0:15:19,0:00:00,0:15:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 9:11,19/10/2022 9:28,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 9:28,19/10/2022 9:44,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 9:44,19/10/2022 10:07,0:23:07,0:00:00,0:17:39,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 10:07,19/10/2022 10:22,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 10:22,19/10/2022 10:39,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 10:39,19/10/2022 10:58,0:18:45,0:00:00,0:15:28,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 10:58,19/10/2022 11:15,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 11:15,19/10/2022 11:30,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 11:30,19/10/2022 11:47,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 11:47,19/10/2022 12:23,0:35:57,0:00:00,0:31:30,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 12:23,19/10/2022 12:40,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 12:40,19/10/2022 12:55,0:15:19,0:00:00,0:15:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 12:55,19/10/2022 13:12,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 13:12,19/10/2022 13:27,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 13:27,19/10/2022 13:44,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 13:44,19/10/2022 14:00,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 14:00,19/10/2022 14:23,0:23:49,0:00:00,0:17:58,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 14:23,19/10/2022 14:39,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 14:39,19/10/2022 14:56,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 14:56,19/10/2022 15:11,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 15:11,19/10/2022 15:28,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},19/10/2022 15:31,19/10/2022 15:42,0:11:18,0:00:00,0:11:14,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},19/10/2022 15:42,19/10/2022 15:53,0:11:17,0:00:00,0:10:01,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},19/10/2022 15:53,19/10/2022 16:02,0:08:52,0:00:00,0:08:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},19/10/2022 16:02,19/10/2022 16:13,0:11:05,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},19/10/2022 16:13,19/10/2022 16:23,0:09:31,0:00:00,0:09:31,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},19/10/2022 16:23,19/10/2022 16:32,0:08:52,0:00:00,0:08:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},19/10/2022 16:32,19/10/2022 16:43,0:11:06,0:00:00,0:11:06,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},19/10/2022 16:43,19/10/2022 16:52,0:09:31,0:00:00,0:09:31,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},19/10/2022 16:53,19/10/2022 17:01,0:08:51,0:00:00,0:08:51,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},19/10/2022 17:01,19/10/2022 17:19,0:17:42,0:00:00,0:11:39,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},19/10/2022 17:19,19/10/2022 17:29,0:09:31,0:00:00,0:09:31,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},19/10/2022 17:29,19/10/2022 17:43,0:14:13,0:00:00,0:09:14,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},19/10/2022 17:43,19/10/2022 18:32,0:49:14,0:00:00,0:11:16,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},19/10/2022 18:32,19/10/2022 18:42,0:09:32,0:00:00,0:09:32,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},19/10/2022 18:42,19/10/2022 18:51,0:08:52,0:00:00,0:08:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-B-2},19/10/2022 18:51,19/10/2022 18:55,0:04:44,0:00:00,0:00:02,0,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 18:56,19/10/2022 19:11,0:15:31,0:00:00,0:15:28,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 19:11,19/10/2022 19:28,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},19/10/2022 19:28,19/10/2022 19:38,0:09:31,0:00:00,0:09:31,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},19/10/2022 19:38,19/10/2022 19:47,0:08:52,0:00:00,0:08:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},19/10/2022 19:47,19/10/2022 20:02,0:15:19,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},19/10/2022 20:02,20/10/2022 10:07,14:04:45,0:00:00,0:17:01,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},20/10/2022 10:07,20/10/2022 10:16,0:09:32,0:00:00,0:09:32,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},20/10/2022 10:16,20/10/2022 10:30,0:13:51,-00:00:07,0:08:16,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},20/10/2022 10:30,20/10/2022 10:40,0:10:09,0:00:00,0:09:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},20/10/2022 10:40,20/10/2022 11:00,0:19:41,0:00:00,0:15:33,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},20/10/2022 11:00,20/10/2022 11:17,0:16:53,0:00:00,0:16:53,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},20/10/2022 11:17,20/10/2022 11:30,0:13:03,0:00:00,0:09:54,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},20/10/2022 11:30,20/10/2022 11:39,0:08:52,0:00:00,0:08:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},20/10/2022 11:39,20/10/2022 11:54,0:15:19,0:00:00,0:15:19,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},20/10/2022 11:54,20/10/2022 12:11,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},20/10/2022 12:11,20/10/2022 12:21,0:09:31,0:00:00,0:09:31,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},20/10/2022 12:21,20/10/2022 12:34,0:13:19,0:00:00,0:09:22,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},20/10/2022 12:34,20/10/2022 12:49,0:15:20,-00:00:07,0:15:20,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},20/10/2022 12:49,20/10/2022 13:06,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},20/10/2022 13:06,20/10/2022 14:04,0:57:49,0:00:00,0:03:51,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-L2},20/10/2022 14:04,20/10/2022 14:15,0:10:45,0:00:00,0:10:03,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-SL-R2},20/10/2022 14:15,20/10/2022 14:24,0:08:52,0:00:00,0:08:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{bag-2022-tape-530-9},20/10/2022 15:07,20/10/2022 16:18,1:11:28,0:00:00,0:00:40,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{bag-2022-tape-530-9},20/10/2022 16:18,20/10/2022 16:32,0:13:43,0:00:00,0:00:19,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{bag-2022-tape-530-9},20/10/2022 16:32,20/10/2022 16:48,0:16:10,0:00:00,0:15:00,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{bag-2022-tape-530-9},20/10/2022 16:48,21/10/2022 11:07,18:18:22,0:00:00,0:00:03,0,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 11:07,21/10/2022 11:44,0:36:58,0:00:00,0:04:17,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 11:44,21/10/2022 11:44,0:00:03,0:00:00,0:00:00,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 11:44,21/10/2022 11:44,0:00:08,0:00:00,0:00:00,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 11:44,21/10/2022 12:18,0:33:54,0:00:00,0:00:26,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 12:18,21/10/2022 12:20,0:01:29,0:00:00,0:00:19,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 12:20,21/10/2022 12:24,0:04:08,0:00:00,0:00:32,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 12:24,21/10/2022 12:38,0:13:36,0:00:00,0:07:07,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 12:38,21/10/2022 12:51,0:13:19,0:00:00,0:06:37,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 12:51,21/10/2022 14:52,2:01:26,0:00:00,0:00:39,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 14:52,21/10/2022 15:26,0:33:18,0:00:06,0:15:54,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{full-elane},21/10/2022 15:26,21/10/2022 16:44,1:18:05,0:00:00,0:00:38,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},21/10/2022 16:52,21/10/2022 16:53,0:01:10,0:00:00,0:00:16,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},21/10/2022 16:53,21/10/2022 16:57,0:04:08,0:00:00,0:00:39,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},21/10/2022 16:57,24/10/2022 10:06,65:09:23,0:00:00,0:34:31,0,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},24/10/2022 10:06,24/10/2022 11:11,1:05:04,0:00:00,0:00:27,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},24/10/2022 11:33,24/10/2022 15:17,3:44:09,0:00:00,0:00:22,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},24/10/2022 15:17,24/10/2022 15:21,0:04:17,0:00:00,0:00:00,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},24/10/2022 15:21,24/10/2022 15:56,0:34:30,0:00:00,0:33:07,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{noname1},24/10/2022 17:12,24/10/2022 17:19,0:07:17,0:00:00,0:06:30,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{bag-2022-tape-530-10},25/10/2022 10:05,25/10/2022 10:22,0:16:50,0:00:00,0:14:20,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},25/10/2022 10:57,25/10/2022 11:03,0:05:48,0:00:00,0:05:28,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},25/10/2022 11:03,25/10/2022 11:38,0:34:44,0:00:00,0:00:31,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{noname2},25/10/2022 11:38,25/10/2022 11:47,0:08:59,0:00:00,0:08:39,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{noname2},25/10/2022 12:31,25/10/2022 12:42,0:11:17,0:00:00,0:10:10,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{noname2},25/10/2022 12:42,25/10/2022 14:38,1:56:19,0:00:00,0:00:01,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},25/10/2022 14:38,25/10/2022 15:05,0:26:57,0:00:00,0:22:45,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},25/10/2022 15:05,25/10/2022 15:28,0:22:31,0:00:00,0:21:58,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},25/10/2022 15:28,25/10/2022 15:52,0:24:08,0:00:00,0:21:55,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220095-fullEl},25/10/2022 15:52,25/10/2022 16:32,0:40:09,0:00:00,0:00:09,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{noname1},25/10/2022 16:32,25/10/2022 16:38,0:06:04,0:00:00,0:05:46,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{noname1},25/10/2022 16:38,25/10/2022 16:49,0:10:55,0:00:00,0:05:28,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{bag-2022-tape-530-11A},25/10/2022 17:03,25/10/2022 17:23,0:20:45,0:00:00,0:17:03,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-5},25/10/2022 17:34,25/10/2022 17:44,0:10:01,0:00:00,0:00:20,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-5},25/10/2022 17:44,25/10/2022 17:57,0:12:40,0:00:00,0:11:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-5},25/10/2022 17:57,26/10/2022 10:02,16:05:17,0:00:00,2:47:59,0,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-5},26/10/2022 10:02,26/10/2022 10:43,0:40:55,0:00:00,0:40:19,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-5},26/10/2022 10:43,26/10/2022 10:44,0:00:28,0:00:00,0:00:19,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-5},26/10/2022 10:44,26/10/2022 11:20,0:36:25,0:00:00,0:00:01,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-26},26/10/2022 11:20,26/10/2022 11:31,0:10:31,0:00:00,0:10:17,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-26},26/10/2022 11:31,26/10/2022 16:00,4:28:49,0:00:00,4:20:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220092-oct-26},26/10/2022 16:00,26/10/2022 16:00,0:00:11,0:00:00,0:00:01,0,{1},{3},{-1},{service}
